Pred_Close,Pred_MA5,Pred_MA10,date
164.0045166015625,162.1009033203125,157.50045166015624,2025-12-24
163.85011291503906,163.8709259033203,158.53546295166015,2025-12-25
165.18995666503906,165.00891723632813,159.70445861816407,2025-12-26
166.50279235839844,164.5094757080078,161.2047378540039,2025-12-29
166.5017852783203,165.20982360839844,162.70491638183594,2025-12-30
