Pred_Close,Pred_MA5,Pred_MA10,date
180.92698669433594,176.3853973388672,168.4926986694336,2025-12-24
186.89988708496094,179.76537475585937,171.5826873779297,2025-12-25
186.48512268066406,182.1623992919922,174.03119964599608,2025-12-26
182.88124084472656,182.7386474609375,176.06932373046874,2025-12-29
187.48289489746094,184.9352264404297,179.01761322021486,2025-12-30
