date,Actual_Close,Pred_Close,AbsError
2025-12-10,157.51401869158883,159.31141877174377,1.7974000801549437
2025-12-11,158.00934579439252,156.74154036458077,1.2678054298117445
2025-12-12,152.06542056074764,155.65897541520266,3.5935548544550215
2025-12-15,152.06542056074764,154.51115717858247,2.445736617834825
2025-12-16,150.0841121495327,155.55487917888627,5.470767029353567
