Pred_Close,Pred_MA5,Pred_MA10,date
163.4895782470703,164.09791564941406,158.64895782470703,2025-12-25
161.69625854492188,164.53716735839845,159.4685836791992,2025-12-26
160.1598663330078,162.769140625,160.3345703125,2025-12-29
158.5275421142578,161.87464904785156,161.03732452392578,2025-12-30
157.42884826660156,160.26040649414062,161.33020935058593,2025-12-31
